PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS14398596,18/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/11/2019,0,0,
LS14398596,18/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/12/2019,0,0,
LS1439860A,18/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/11/2019,0,0,
LS1439860A,18/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/12/2019,0,0,
LS14398621,18/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/11/2019,50,0,
LS14398632,18/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/12/2019,50,0,
LS14398643,18/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/11/2019,0,83,
LS14398665,18/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/11/2019,25,0,
LS14398665,18/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/11/2019,25,0,
LS06442014,19/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,19/11/2019,25,0,
LS06442014,19/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,24/11/2019,25,0,
LS06442080,19/11/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/11/2019,25,0,
LS06442080,19/11/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/12/2019,25,0,
LS07152563,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/12/2019,0,0,
LS07152574,19/11/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,19/11/2019,25,0,
LS07152574,19/11/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/11/2019,25,0,
LS07152585,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,0,0,
LS07152596,19/11/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,19/11/2019,25,0,
LS07152596,19/11/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,23/12/2019,25,0,
LS0715260A,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,0,0,
LS07152610,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,0,0,
LS07152610,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,0,0,
LS07152621,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,25,0,
LS07152621,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/11/2019,25,0,
LS07152632,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,25,0,
LS07152632,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/12/2019,25,0,
LS07152643,19/11/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,19/11/2019,0,0,
LS07152654,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,0,0,
LS07152665,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/11/2019,25,0,
LS07248640,19/11/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,19/11/2019,25,0,
LS07248640,19/11/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,21/11/2019,25,0,
LS07248684,19/11/2019,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,19/11/2019,25,0,
LS07248709,19/11/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,25,0,
LS07576377,19/11/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,25,0,
LS07576402,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/11/2019,25,0,
LS07576413,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,0,0,
LS07576413,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,0,0,
LS07576435,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,25,0,
LS07576446,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,25,0,
LS07576446,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,25,0,
LS07576457,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,0,0,
LS07576468,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,0,0,
LS0757648A,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/11/2019,25,0,
LS07576490,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/11/2019,25,0,
LS07576504,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,0,0,
LS07576504,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,0,0,
LS0783495A,19/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,19/11/2019,25,50,
LS09950292,19/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/11/2019,25,0,
LS09950292,19/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/11/2019,25,0,
LS0995034A,19/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/12/2019,25,0,
LS09950350,19/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/11/2019,25,0,
LS09950350,19/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/12/2019,25,0,
LS1155722A,19/11/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,19/11/2019,25,0,
LS11557285,19/11/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,0,83,
LS12255496,19/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/12/2019,50,0,
LS12255532,19/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,12/12/2019,0,0,
LS12255554,19/11/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/11/2019,0,0,
LS12464102,19/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,25,0,
LS12464113,19/11/2019,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,21/11/2019,25,0,
LS12464124,19/11/2019,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,19/11/2019,25,0,
LS12464124,19/11/2019,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,27/11/2019,25,0,
LS12464168,19/11/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,0,0,
LS06442080,19/11/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/12/2019,25,0,
LS07152563,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,0,0,
LS07152585,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,0,0,
LS07152596,19/11/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,24/12/2019,25,0,
LS0715260A,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,0,0,
LS07152621,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/11/2019,25,0,
LS07152643,19/11/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,29/11/2019,0,0,
LS07152654,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/11/2019,0,0,
LS07152665,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,25,0,
LS07152665,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/11/2019,25,0,
LS07152676,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,25,0,
LS07152676,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/11/2019,25,0,
LS07152687,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,0,0,
LS07152687,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/12/2019,0,0,
LS0724863A,19/11/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,19/11/2019,25,0,
LS0724863A,19/11/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,20/11/2019,25,0,
LS07248640,19/11/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,20/11/2019,25,0,
LS07248684,19/11/2019,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/11/2019,25,0,
LS07248695,19/11/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,19/11/2019,25,0,
LS07248709,19/11/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,25,0,
LS07248709,19/11/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/11/2019,25,0,
LS07576366,19/11/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,25,0,
LS07576366,19/11/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,25,0,
LS07576377,19/11/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,25,0,
LS07576377,19/11/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/11/2019,25,0,
LS07576402,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,25,0,
LS07576424,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,0,0,
LS07576424,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,0,0,
LS07576435,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,25,0,
LS07576435,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/11/2019,25,0,
LS07576446,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,25,0,
LS07576457,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,0,0,
LS07576468,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,0,0,
LS07576479,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,25,0,
LS07576479,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/11/2019,25,0,
LS07576479,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/11/2019,25,0,
LS0757648A,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,25,0,
LS0757648A,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/11/2019,25,0,
LS07576490,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,25,0,
LS07576515,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,25,0,
LS07576515,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/11/2019,25,0,
LS07576515,19/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/11/2019,25,0,
LS0783495A,19/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,20/11/2019,25,50,
LS07835023,19/11/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,25,50,
LS07835023,19/11/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,25,50,
LS0995034A,19/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/11/2019,25,0,
LS0995034A,19/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/12/2019,25,0,
LS09950361,19/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/11/2019,25,0,
LS09950361,19/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/11/2019,25,0,
LS1155722A,19/11/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,24/12/2019,25,0,
LS11557230,19/11/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,19/11/2019,25,0,
LS11557230,19/11/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,22/11/2019,25,0,
LS11557274,19/11/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,25,0,
LS11557274,19/11/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/11/2019,25,0,
LS12255496,19/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/11/2019,50,0,
LS12255532,19/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,19/11/2019,0,0,
LS12255543,19/11/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/11/2019,0,83,
LS12255554,19/11/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/11/2019,0,0,
LS12464102,19/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,25,0,
LS12464113,19/11/2019,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,19/11/2019,25,0,
LS12464124,19/11/2019,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,26/11/2019,25,0,
LS12464168,19/11/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/11/2019,0,0,
LS05792677,20/11/2019,MARSH STREET CP - ROTHWELL                                  ,87 IN DISABLED BAY WITHOUT BADGE,70,20/11/2019,0,0,
LS05792677,20/11/2019,MARSH STREET CP - ROTHWELL                                  ,87 IN DISABLED BAY WITHOUT BADGE,70,11/12/2019,0,0,
LS05792688,20/11/2019,MARSH STREET CP - ROTHWELL                                  ,87 IN DISABLED BAY WITHOUT BADGE,70,20/11/2019,35,0,
LS06265495,20/11/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,20/11/2019,25,50,
LS06265509,20/11/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,20/11/2019,25,50,
LS06398422,20/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,25,0,
LS07835114,20/11/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/11/2019,25,0,
LS07835125,20/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,20/11/2019,25,0,
LS07835125,20/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,25/11/2019,25,0,
LS07835136,20/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,20/11/2019,25,0,
LS07835136,20/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,26/11/2019,25,0,
LS11792966,20/11/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,20/11/2019,25,0,
LS14399136,20/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/11/2019,25,0,
LS14399136,20/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/11/2019,25,0,
LS14399147,20/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/11/2019,0,0,
LS14399158,20/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/11/2019,25,0,
LS14399227,20/11/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,75,0,
LS14399238,20/11/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/11/2019,25,0,
LS1439925A,20/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,20/11/2019,50,0,
LS1439925A,20/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,11/12/2019,50,0,
LS14735007,20/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,25,50,
LS14735018,20/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,25,0,
LS1473503A,20/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,25,0,
LS1473503A,20/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/11/2019,25,0,
LS14735040,20/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,0,0,
LS14735051,20/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,25,0,
LS14735062,20/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,25,0,
LS14735084,20/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,50,0,
LS1473511A,20/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,25,0,
LS1473511A,20/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/12/2019,25,0,
LS1473511A,20/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/12/2019,25,0,
LS05792688,20/11/2019,MARSH STREET CP - ROTHWELL                                  ,87 IN DISABLED BAY WITHOUT BADGE,70,22/11/2019,35,0,
LS05792688,20/11/2019,MARSH STREET CP - ROTHWELL                                  ,87 IN DISABLED BAY WITHOUT BADGE,70,25/11/2019,35,0,
LS06398411,20/11/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/11/2019,0,0,
LS06398411,20/11/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,25/11/2019,0,0,
LS06398422,20/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/11/2019,25,0,
LS07576537,20/11/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,25,50,
LS07576548,20/11/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,25,50,
LS07835114,20/11/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,25,0,
LS07835114,20/11/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/11/2019,25,0,
LS07835125,20/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,26/11/2019,25,0,
LS07835136,20/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,25/11/2019,25,0,
LS11792966,20/11/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,26/11/2019,25,0,
LS11792966,20/11/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,27/11/2019,25,0,
LS14399114,20/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/11/2019,25,0,
LS14399125,20/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/11/2019,0,0,
LS14399125,20/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/12/2019,0,0,
LS14399147,20/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/11/2019,0,0,
LS14399158,20/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/11/2019,25,0,
LS14399169,20/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/11/2019,25,0,
LS14399169,20/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/12/2019,25,0,
LS14399238,20/11/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,25,0,
LS14399238,20/11/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/11/2019,25,0,
LS14735018,20/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,25,0,
LS14735029,20/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,25,50,
LS14735051,20/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,25,0,
LS14735062,20/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,25,0,
LS14735073,20/11/2019,PLAYHOUSE SQUARE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,20/11/2019,0,0,
LS14735095,20/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,25,0,
LS14735109,20/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,0,0,
LS14735109,20/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/11/2019,0,0,
LS00311691,21/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,21/11/2019,0,50,
LS00311705,21/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,21/11/2019,25,0,
LS00311716,21/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,21/11/2019,25,0,
LS00311716,21/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,29/11/2019,25,0,
LS00311727,21/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,21/11/2019,25,0,
LS00311727,21/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,26/11/2019,25,0,
LS0031175A,21/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,21/11/2019,25,0,
LS00311760,21/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,21/11/2019,25,0,
LS00311771,21/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,22/11/2019,25,0,
LS00311782,21/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,26/11/2019,25,0,
LS00311793,21/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,27/11/2019,25,0,
LS06265713,21/11/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/11/2019,25,0,
LS06265713,21/11/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,25,0,
LS06265713,21/11/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/12/2019,25,0,
LS06265724,21/11/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/11/2019,0,83,
LS06265735,21/11/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/11/2019,25,0,
LS06265735,21/11/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,25,0,
LS09950634,21/11/2019,SCOTT HALL LEISURE CENTRE - CHAPELTOWN,86 BEYOND THE BAY MARKINGS                        ,50,21/11/2019,25,0,
LS09950634,21/11/2019,SCOTT HALL LEISURE CENTRE - CHAPELTOWN,86 BEYOND THE BAY MARKINGS                        ,50,20/12/2019,25,0,
